project,file_path,path_depth,lines_valid,lines_covered,line_rate,branches_valid,branches_covered,branch_rate,coverage_density,branch_to_line_ratio,num_functions,num_classes,num_imports,num_conditionals,num_loops,num_try_except
django,D:\coverage_ml\repos\django\django\forms\forms.py,6,198,198,1.0,36,36,1.0,1.0,0.18181818181818182,29,3,10,27,9,4
django,D:\coverage_ml\repos\django\django\forms\formsets.py,6,255,253,0.9921568627450981,43,43,1.0,0.9921568627450981,0.16862745098039217,39,2,9,39,4,2
django,D:\coverage_ml\repos\django\django\forms\models.py,6,730,719,0.9849315068493151,172,171,0.9941860465116279,0.9849315068493151,0.2356164383561644,77,11,19,148,24,11
django,D:\coverage_ml\repos\django\django\forms\renderers.py,6,37,35,0.9459459459459459,0,0,0.0,0.9459459459459459,0.0,7,5,8,0,0,0
django,D:\coverage_ml\repos\django\django\forms\utils.py,6,128,128,1.0,12,12,1.0,1.0,0.09375,31,6,9,10,2,1
django,D:\coverage_ml\repos\django\django\forms\widgets.py,6,688,681,0.9898255813953488,85,85,1.0,0.9898255813953488,0.12354651162790697,106,35,17,67,18,10
django,D:\coverage_ml\repos\django\django\http\__init__.py,6,4,4,1.0,0,0,0.0,1.0,0.0,0,0,3,0,0,0
django,D:\coverage_ml\repos\django\django\http\cookie.py,6,12,12,1.0,3,3,1.0,1.0,0.25,1,0,1,2,1,0
django,D:\coverage_ml\repos\django\django\http\multipartparser.py,6,370,356,0.9621621621621622,62,62,1.0,0.9621621621621622,0.16756756756756758,29,8,12,47,16,15
django,D:\coverage_ml\repos\django\django\http\request.py,6,423,409,0.966903073286052,60,59,0.9833333333333333,0.966903073286052,0.14184397163120568,72,6,16,52,8,11
django,D:\coverage_ml\repos\django\django\http\response.py,6,391,387,0.989769820971867,58,57,0.9827586206896551,0.989769820971867,0.1483375959079284,63,18,24,51,4,7
django,D:\coverage_ml\repos\django\django\middleware\__init__.py,6,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
django,D:\coverage_ml\repos\django\django\middleware\cache.py,6,91,87,0.9560439560439561,17,16,0.9411764705882353,0.9560439560439561,0.18681318681318682,8,3,6,17,0,2
django,D:\coverage_ml\repos\django\django\middleware\clickjacking.py,6,12,12,1.0,2,2,1.0,1.0,0.16666666666666666,2,1,2,2,0,0
django,D:\coverage_ml\repos\django\django\middleware\common.py,6,68,67,0.9852941176470589,17,17,1.0,0.9852941176470589,0.25,7,2,9,16,1,0
django,D:\coverage_ml\repos\django\django\middleware\csp.py,6,19,19,1.0,4,4,1.0,1.0,0.21052631578947367,3,1,3,3,1,0
django,D:\coverage_ml\repos\django\django\middleware\csrf.py,6,226,226,1.0,33,33,1.0,1.0,0.14601769911504425,25,3,15,32,1,13
django,D:\coverage_ml\repos\django\django\middleware\gzip.py,6,31,30,0.967741935483871,7,7,1.0,0.967741935483871,0.22580645161290322,1,1,4,7,0,0
django,D:\coverage_ml\repos\django\django\middleware\http.py,6,18,18,1.0,3,3,1.0,1.0,0.16666666666666666,2,1,3,3,0,0
django,D:\coverage_ml\repos\django\django\middleware\locale.py,6,37,37,1.0,4,4,1.0,1.0,0.10810810810810811,2,1,7,4,0,0
django,D:\coverage_ml\repos\django\django\middleware\security.py,6,36,36,1.0,7,7,1.0,1.0,0.19444444444444445,3,1,4,7,0,0
django,D:\coverage_ml\repos\django\django\tasks\__init__.py,6,19,19,1.0,0,0,0.0,1.0,0.0,1,1,5,0,0,1
django,D:\coverage_ml\repos\django\django\tasks\base.py,6,136,136,1.0,14,14,1.0,1.0,0.10294117647058823,17,5,13,12,2,0
django,D:\coverage_ml\repos\django\django\tasks\checks.py,6,6,6,1.0,1,1,1.0,1.0,0.16666666666666666,1,0,2,0,1,0
django,D:\coverage_ml\repos\django\django\tasks\exceptions.py,6,6,6,1.0,0,0,0.0,1.0,0.0,0,5,1,0,0,0
django,D:\coverage_ml\repos\django\django\tasks\signals.py,6,25,25,1.0,1,1,1.0,1.0,0.04,4,0,7,1,0,0
django,D:\coverage_ml\repos\django\django\tasks\backends\__init__.py,7,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
django,D:\coverage_ml\repos\django\django\tasks\backends\base.py,7,47,47,1.0,8,8,1.0,1.0,0.1702127659574468,5,1,9,8,0,0
django,D:\coverage_ml\repos\django\django\tasks\backends\dummy.py,7,35,35,1.0,0,0,0.0,1.0,0.0,5,1,7,0,0,2
django,D:\coverage_ml\repos\django\django\tasks\backends\immediate.py,7,46,46,1.0,1,1,1.0,1.0,0.021739130434782608,3,1,8,1,0,1
django,D:\coverage_ml\repos\django\django\template\__init__.py,6,11,11,1.0,0,0,0.0,1.0,0.0,0,0,8,0,0,0
django,D:\coverage_ml\repos\django\django\template\autoreload.py,6,41,40,0.975609756097561,13,13,1.0,0.975609756097561,0.3170731707317073,4,0,7,6,7,0
