project,file_path,path_depth,lines_valid,lines_covered,line_rate,branches_valid,branches_covered,branch_rate,coverage_density,branch_to_line_ratio,num_functions,num_classes,num_imports,num_conditionals,num_loops,num_try_except
scrapy,scrapy\extensions\httpcache.py,2,241,234,0.970954356846473,35,34,0.9714285714285714,0.970954356846473,0.14522821576763487,30,4,23,34,2,4
scrapy,scrapy\extensions\logcount.py,2,23,23,1.0,1,1,1.0,1.0,0.043478260869565216,4,1,7,2,0,0
scrapy,scrapy\extensions\logstats.py,2,56,55,0.9821428571428571,4,4,1.0,0.9821428571428571,0.07142857142857142,7,1,10,5,0,0
scrapy,scrapy\extensions\memdebug.py,2,24,13,0.5416666666666666,3,1,0.3333333333333333,0.5416666666666666,0.125,3,1,9,3,1,0
scrapy,scrapy\extensions\memusage.py,2,102,31,0.30392156862745096,12,1,0.08333333333333333,0.30392156862745096,0.11764705882352941,9,1,16,12,1,1
scrapy,scrapy\extensions\periodic_log.py,2,87,80,0.9195402298850575,10,10,1.0,0.9195402298850575,0.11494252873563218,9,1,13,10,1,2
scrapy,scrapy\extensions\postprocessing.py,2,62,61,0.9838709677419355,1,1,1.0,0.9838709677419355,0.016129032258064516,16,4,6,0,1,0
scrapy,scrapy\extensions\spiderstate.py,2,33,33,1.0,3,3,1.0,1.0,0.09090909090909091,5,1,9,4,0,0
scrapy,scrapy\extensions\statsmailer.py,2,27,27,1.0,1,1,1.0,1.0,0.037037037037037035,3,1,9,2,0,0
scrapy,scrapy\extensions\telnet.py,2,55,50,0.9090909090909091,3,3,1.0,0.9090909090909091,0.05454545454545454,7,2,19,4,0,0
scrapy,scrapy\extensions\throttle.py,2,57,57,1.0,6,6,1.0,1.0,0.10526315789473684,9,1,9,7,0,0
scrapy,scrapy\http\__init__.py,2,11,11,1.0,0,0,0.0,1.0,0.0,0,0,10,0,0,0
scrapy,scrapy\http\cookies.py,2,120,109,0.9083333333333333,8,8,1.0,0.9083333333333333,0.06666666666666667,32,4,12,7,2,1
scrapy,scrapy\http\headers.py,2,72,71,0.9861111111111112,8,8,1.0,0.9861111111111112,0.1111111111111111,16,1,8,8,1,3
scrapy,scrapy\http\request\__init__.py,3,98,97,0.9897959183673469,14,14,1.0,0.9897959183673469,0.14285714285714285,17,2,13,12,3,0
scrapy,scrapy\http\request\form.py,3,128,128,1.0,27,27,1.0,1.0,0.2109375,9,1,11,28,1,3
scrapy,scrapy\http\request\json_request.py,3,38,38,1.0,5,5,1.0,1.0,0.13157894736842105,6,1,7,6,0,0
scrapy,scrapy\http\request\rpc.py,3,19,19,1.0,2,2,1.0,1.0,0.10526315789473684,1,1,6,2,0,0
scrapy,scrapy\http\response\__init__.py,3,84,83,0.9880952380952381,9,9,1.0,0.9880952380952381,0.10714285714285714,19,1,15,9,1,2
scrapy,scrapy\http\response\html.py,3,3,3,1.0,0,0,0.0,1.0,0.0,0,1,1,0,0,0
scrapy,scrapy\http\response\json.py,3,3,3,1.0,0,0,0.0,1.0,0.0,0,1,1,0,0,0
scrapy,scrapy\http\response\text.py,3,121,120,0.9917355371900827,20,20,1.0,0.9917355371900827,0.1652892561983471,19,2,17,19,2,1
scrapy,scrapy\http\response\xml.py,3,3,3,1.0,0,0,0.0,1.0,0.0,0,1,1,0,0,0
scrapy,scrapy\linkextractors\__init__.py,2,9,9,1.0,0,0,0.0,1.0,0.0,2,0,5,1,0,0
scrapy,scrapy\linkextractors\lxmlhtml.py,2,140,138,0.9857142857142858,23,23,1.0,0.9857142857142858,0.16428571428571428,16,2,21,19,5,2
scrapy,scrapy\loader\__init__.py,2,16,16,1.0,1,1,1.0,1.0,0.0625,1,1,6,2,0,1
scrapy,scrapy\pipelines\__init__.py,2,73,69,0.9452054794520548,7,6,0.8571428571428571,0.9452054794520548,0.0958904109589041,9,1,15,8,0,0
scrapy,scrapy\pipelines\files.py,2,321,248,0.7725856697819314,26,18,0.6923076923076923,0.7725856697819314,0.08099688473520249,39,8,36,27,2,4
scrapy,scrapy\pipelines\images.py,2,112,33,0.29464285714285715,12,0,0.0,0.29464285714285715,0.10714285714285714,10,2,20,12,2,2
scrapy,scrapy\pipelines\media.py,2,144,139,0.9652777777777778,22,21,0.9545454545454546,0.9652777777777778,0.1527777777777778,14,3,27,21,3,2
scrapy,scrapy\selector\__init__.py,2,2,2,1.0,0,0,0.0,1.0,0.0,0,0,1,0,0,0
scrapy,scrapy\selector\unified.py,2,33,33,1.0,5,5,1.0,1.0,0.15151515151515152,3,2,7,5,0,0
scrapy,scrapy\settings\__init__.py,2,241,235,0.975103734439834,53,52,0.9811320754716981,0.975103734439834,0.21991701244813278,44,3,14,45,9,3
scrapy,scrapy\settings\default_settings.py,2,183,183,1.0,2,2,1.0,1.0,0.01092896174863388,1,0,5,2,0,0
scrapy,scrapy\spidermiddlewares\__init__.py,2,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
scrapy,scrapy\spidermiddlewares\base.py,2,36,36,1.0,9,9,1.0,1.0,0.25,7,1,8,6,2,0
